"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*0312v*","Mike Tauchman","NYM","OF","9069","FA","35","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rud*","Kyle Lodise","CHW","SS","5663","FA","22","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dq5*","Braylin Morel","TEX","OF","6603","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06awf*","Luis Merejo","CLE","1B,OF","6362","FA","19","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067y4*","Drew Burress","(N/A)","OF","2171","FA","21","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r8g*","Wilder Dalis","COL","3B,SS","2982","FA","19","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unp*","Leo Balcazar","CIN","2B,SS","1573","FA","22","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qnu*","Jason Schiavone","HOU","C","8480","FA","23","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06i06*","Victor Hurtado","WSH","OF","4953","FA","19","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y4t*","Jace Avina","NYY","OF","1525","FA","23","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066eq*","Mitch Jebb","PIT","2B,OF","5041","FA","24","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xso*","Bryan Acuna","MIN","3B,SS","1145","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0599w*","Ed Howard","CHC","SS","4900","FA","24","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nua*","Emilien Pitre","TB","2B,SS","7515","FA","23","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb5*","Christian Franklin","WSH","OF","3850","FA","26","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zfm*","Eli Pitts","CIN","OF","7518","FA","19","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z7*","Keiner Delgado","PIT","2B,3B","3211","FA","22","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jd5*","Richard Matic","NYY","3B","6089","FA","18","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bfv*","Adrian Santana","TB","SS","8401","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9c*","Dean Moss","TB","OF","6666","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066mp*","Arnaldo Lantigua","CIN","OF","5449","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re4*","Nolan Schubart","CLE","1B","8502","FA","22","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cqm*","Myles Naylor","ATH","3B","6775","FA","21","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06300*","Brooks Brannon","BOS","C","2002","FA","22","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ib*","Vahn Lackey","(N/A)","C","5413","FA","20","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkk*","Eduardo Valencia","DET","C,1B","9418","FA","26","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064og*","Franyerber Montilla","DET","2B,SS","6552","FA","21","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0638j*","Enmanuel Tejeda","NYY","2B","9119","FA","21","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hps*","Drew Cavanaugh","SF","C","2485","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7h*","Samuel Munoz","LAD","OF","6705","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybm*","Warming Bernabel","(N/A)","1B","1800","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041z2*","Jack Suwinski","LAD","OF","9010","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04eer*","Drew Waters","KC","OF","9681","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hyp*","Adriel Radney","ARI","OF","7671","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7w*","Gavin Turley","ATH","OF","9338","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05toy*","Aaron Zavala","TEX","OF","10004","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06icz*","Carter Johnson","MIA","2B,SS","5108","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yi5*","Eddys Leonard","MIL","2B,3B,OF","5564","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z4f*","Louis Andujar","BOS","3B","1357","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ajk*","Eli Serrano","NYM","OF","8567","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072hf*","Joniel Hernandez","SD","SS","4697","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066da*","Tim Elko","CHW","1B","3486","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ynl*","Jake Cook","TOR","OF","2764","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072hp*","Wilton Guerrero Jr","PIT","SS","4381","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ih0*","Jacob Lombard","(N/A)","SS","5679","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fzm*","Boston Baro","NYM","3B,SS","1619","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072p5*","Albert Fermin","HOU","SS","3668","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070bu*","CJ Hughes","MIL","SS","4922","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060jp*","Eric Brown","MIL","2B","2096","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ua6*","Noah Miller","LAD","SS","6437","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ge2*","Aaron Sabato","MIN","1B","8279","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ibw*","Angel Feliz","WSH","SS","3652","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ynn*","Trevor Cohen","SF","OF","2682","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04w4e*","Johan Rojas","PHI","OF","8117","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mea*","Rintaro Sasaki","(N/A)","1B","8447","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ui6*","Victor Arias","TOR","OF","1445","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y34*","Tsung-Che Cheng","BOS","SS","2580","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c2c*","Sheng-En Lin","CIN","UT,SP","5610","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512r*","Grant McCray","SF","OF","6151","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bsh*","Javier Mogollon","CHW","2B","6484","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rax*","Izaac Pacheco","DET","3B","7096","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05iyv*","Pedro Pineda","ATH","OF","7488","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056j2*","Reginald Preciado","CHC","3B","7596","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yig*","Johanfran Garcia","BOS","C","4002","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ez*","Jay McQueen","TEX","OF","6225","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072hg*","Jose Luis Acevedo","BAL","SS","1126","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qsd*","Mani Cedeno","NYY","SS","2501","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qse*","Ayden Johnson","ATH","3B","5102","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072hh*","Jose Manon","ATL","SS","5892","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqr*","Ethan Anderson","BAL","C,1B","1338","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m1d*","Manuel Beltre","TOR","SS","1756","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylo*","Justice Bigbie","DET","OF","1842","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tzm*","Nathan Hickey","BOS","1B","4773","FA","26","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03bud*","Bryan De La Cruz","PHI","OF","3073","FA","29","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06487*","Nate Furman","SF","2B","3911","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0511w*","Aaron Schunk","ATL","SS","8509","FA","28","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yim*","Jhonny Severino","PIT","2B,3B","8583","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06o0l*","Fenwick Trimble","MIA","OF","9308","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ibp*","Francisco Vilorio","NYY","OF","9581","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06200*","John Cruz","MIA","OF","2905","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zei*","Randy Guzman","NYM","1B","4443","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zfp*","Ty Harvey","SD","C","4569","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ek5*","Andrew Pinckney","WSH","OF","7477","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06249*","Marco Vargas","NYM","2B,SS","9465","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ni5*","Osleivis Basabe","SF","2B,3B,SS","1655","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rfp*","Juan Tomas","CHC","SS","9231","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jh5*","Stiven Martinez","BAL","OF","6053","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r9e*","Dyan Jorge","COL","2B,SS","5163","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hyr*","Daiber De Los Santos","MIN","SS","3135","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ub1*","Peyton Graham","DET","2B","4300","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lua*","Brendan Rodgers","BOS","2B","7988","FA","29","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051fl*","Cade Marlowe","ATH","OF","5936","FA","28","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059tv*","Roberto Campos","DET","OF","2300","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06437*","Ricardo Olivar","MIN","C,OF","6962","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ygg*","Won-Bin Cho","STL","OF","2602","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072h7*","Jeyson Horton","LAA","SS","4887","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7g*","Teilon Serrano","MIN","OF","8573","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04csx*","Wander Franco","(N/A)","SS","3847","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060u1*","Jack Hurley","ARI","OF","4949","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rqj*","Hyun Seung Lee","PIT","3B","5536","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041mc*","Dylan Carlson","PHI","OF","2352","FA","27","0","0","2%","0%","4","1","0","0","0","0","0","0","0","2","0","0","0","0","3"
"*06ytb*","Angel De Los Santos","DET","SS","3133","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uc8*","Tucker Toman","TOR","3B","9230","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04esz*","Chas McCormick","CHC","OF","6146","FA","31","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060uf*","John Peck","DET","3B,SS","7234","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u30*","Jared Jones","PIT","1B","5146","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0648v*","Nathan Martorella","(N/A)","1B","6063","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jgx*","Gabriel Rodriguez","CLE","SS","8030","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01cgt*","Wilmer Flores","(N/A)","UT","3774","FA","34","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ho*","Gregory Pio","SEA","OF","7507","FA","17","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yju*","Jack Gurevitch","STL","1B","4407","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067xn*","Nazzan Zanetello","BOS","2B,SS","9993","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gs9*","Alex Binelas","PHI","1B","1849","FA","26","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y6f*","Ben Cowles","CHC","2B,3B,SS","2844","FA","26","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5q*","Kenny Fenelon","MIL","OF","3663","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1x*","Cutter Coffey","TOR","2B,3B","2675","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0510z*","Korey Lee","CHW","C","5539","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eys*","Anthony Huezo","HOU","OF","4916","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042af*","Enmanuel Valdez","PIT","1B","9403","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gsf*","Aeverson Arteaga","SF","SS","1482","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k7s*","Easton Carmichael","PIT","C","2358","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mx1*","Kavares Tears","SD","OF","9103","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068nx*","Brendan Lawson","(N/A)","3B","5501","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050w8*","Keoni Cavaco","(N/A)","SS","2484","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ekm*","Devin Saltiban","PHI","2B,OF","8320","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0662n*","Derniche Valdez","CHC","OF","9402","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zql*","Wilberson De Pena","NYY","OF","3158","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041se*","Abraham Toro","KC","1B","9245","FA","29","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aay*","Thairo Estrada","(N/A)","2B","3581","FA","30","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hip*","Eduardo Herrera","CHW","1B","4740","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yn2*","Cody Miller","ATL","SS","6426","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ie9*","Jordan Sanchez","BAL","OF","8358","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aq4*","Andres Valor","MIA","OF","9433","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fus*","Easton Shelton","LAD","1B","8615","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063dn*","Byron Chourio","MIN","OF","2608","FA","21","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jgz*","Elvin Garcia","BAL","3B,SS","3993","FA","19","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ya3*","Brock Jones","TB","OF","5139","FA","25","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9a*","Warren Calcano","KC","SS","2245","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ciz*","Yassel Soler","ARI","3B","8792","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r6f*","Rayne Doncon","MIN","3B","3341","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062yt*","Travis Honeyman","STL","OF","4870","FA","24","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06biu*","Jose Mejia","ARI","3B","6274","FA","20","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06653*","Rhylan Thomas","TOR","OF","9161","FA","26","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zag*","Kade Snell","CHC","OF","8772","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qjw*","Lucas Spence","HOU","OF","8845","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k4x*","Tanner Thach","COL","1B","9145","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yq5*","Dixon Williams","ATL","2B","9817","FA","22","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rno*","Liberts Aponte","CIN","SS","1382","FA","18","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06er6*","Jacob Cozart","CLE","C","2848","FA","23","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jqp*","Niko Kavadas","LAA","1B","5211","FA","27","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
